source,sentid,is_proper_name,uses_spanish_orthography,is_spa,spanish_word_has_nahuatl_morphemes,orig,inali_keep_spanish,ilv_keep_spanish,sep_keep_spanish,ack_keep_spanish,corrected_spanish_orthography
omitlan_1,23,0,1,1,1,nicaprenderoz,nikaprenderos,nicaprenderoz,nicaprenderoz,nicaprenderoz,
omitlan_1,23,0,1,1,0,clases,clases,clases,clases,clases,
omitlan_1,23,0,1,1,0,de,de,de,de,de,
omitlan_1,23,0,1,0,0,queni,keni,queni,keni,queni,
omitlan_1,23,0,1,0,0,cectemacaz,sektemakas,sectemacas,sektemakas,cectemacaz,
omitlan_1,23,0,1,1,0,masajes,masajes,masajes,masajes,masajes,
omitlan_1,23,0,1,0,0,.,.,.,.,.,
omitlan_1,23,0,1,0,0,”,”,”,”,”,
omitlan_1,24,0,1,0,0,Neh,neh,neh,nej,neh,
omitlan_1,24,0,1,0,0,nochipa,nochipa,nochipa,nochipa,nochipa,
omitlan_1,24,0,1,0,0,o,o,o,o,o,
omitlan_1,24,0,1,0,0,nechpactaya,nechpaktaya,nechpactaya,nechpaktaya,nechpactaya,
omitlan_1,24,0,1,0,0,non,non,non,non,non,
omitlan_1,24,0,1,0,0,.,.,.,.,.,
omitlan_1,25,0,1,0,0,Niquihlnamiqui,nikihlnamiki,niquihlnamiqui,nikijlnamiki,niquihlnamiqui,
omitlan_1,25,0,1,1,0,desde,desde,desde,desde,desde,
omitlan_1,25,0,1,0,0,o,o,o,o,o,
omitlan_1,25,0,1,0,0,nicatca,nikatka,nicatca,nikatka,nicatca,
omitlan_1,25,0,1,0,0,neh,neh,neh,nej,neh,
omitlan_1,25,0,1,0,0,tzotzocotzi,tsotsokotsi,tzotzocotzi,tsotsokotsi,tzotzocotzi,
omitlan_1,25,0,1,0,0,",",",",",",",",",",
omitlan_1,25,0,1,0,0,notahhuan,notahwan,notahuan,notajuan,notahhuan,
omitlan_1,25,0,1,1,0,cuando,cuando,cuando,cuando,cuando,
omitlan_1,25,0,1,0,0,o,o,o,o,o,
omitlan_1,25,0,1,0,0,yaya,yaya,yaya,yaya,yaya,
omitlan_1,25,0,1,0,0,ich,ich,ich,ich,ich,
omitlan_1,25,0,1,0,0,in,in,in,in,in,
omitlan_1,25,0,1,1,0,campo,campo,campo,campo,campo,
omitlan_1,25,0,1,0,0,o,o,o,o,o,
omitlan_1,25,0,1,0,0,tiquitiya,tikitiya,tiquitiya,tikitiya,tiquitiya,
omitlan_1,25,0,1,0,0,o,o,o,o,o,
omitlan_1,25,0,1,0,0,quitlachupahuilaya,kitlachupawilaya,quitlachupauilaya,kitlachupauilaya,quitlachupahuilaya,
omitlan_1,25,0,1,0,0,cintli,sintli,sintli,sintli,cintli,
omitlan_1,25,0,1,0,0,",",",",",",",",",",
omitlan_1,25,0,1,0,0,itl,itl,itl,itl,itl,
omitlan_1,25,0,1,0,0,",",",",",",",",",",
omitlan_1,25,0,1,1,0,o,o,o,o,o,
omitlan_1,25,0,1,0,0,occiqui,oksiki,occiqui,oksiki,occiqui,
omitlan_1,25,0,1,1,0,cositas,cositas,cositas,cositas,cositas,
omitlan_1,25,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,25,0,1,0,0,yehhuan,yehwan,yehuan,yejuan,yehhuan,
omitlan_1,25,0,1,0,0,nochipa,nochipa,nochipa,nochipa,nochipa,
omitlan_1,25,0,1,0,0,neh,neh,neh,nej,neh,
omitlan_1,25,0,1,0,0,o,o,o,o,o,
omitlan_1,25,0,1,0,0,nechilhuaya,nechilwaya,nechiluaya,nechiluaya,nechilhuaya,
omitlan_1,25,0,1,1,0,que,que,que,que,que,
omitlan_1,25,0,1,0,0,cimi,simi,simi,simi,cimi,
omitlan_1,25,0,1,0,0,o,o,o,o,o,
omitlan_1,25,0,1,0,0,ciyuhque,siyuhke,siyuhque,siyujke,ciyuhque,
omitlan_1,25,0,1,0,0,.,.,.,.,.,
omitlan_1,26,0,1,0,0,Huan,wan,uan,uan,huan,
omitlan_1,26,0,1,0,0,neh,neh,neh,nej,neh,
omitlan_1,26,0,1,0,0,niquihlnamiqui,nikihlnamiki,niquihlnamiqui,nikijlnamiki,niquihlnamiqui,
omitlan_1,26,0,1,0,0,o,o,o,o,o,
omitlan_1,26,0,1,0,0,niquilhuaya,nikilwaya,niquiluaya,nikiluaya,niquilhuaya,
omitlan_1,26,0,1,1,1,nopapa,nopapa,nopapa,nopapa,nopapa,
omitlan_1,26,0,1,0,0,",",",",",",",",",",
omitlan_1,26,0,1,0,0,“,“,“,“,“,
omitlan_1,26,0,1,1,0,Pues,Pues,Pues,Pues,Pues,
omitlan_1,26,0,1,0,0,xonhuiqui,xonwiki,xonuiqui,xonuiki,xonhuiqui,
omitlan_1,26,0,1,0,0,",",",",",",",",",",
omitlan_1,26,0,1,0,0,nomotzonpahpachoz,nomotsonpahpachos,nomotzonpahpachos,nomotsonpajpachos,nomotzonpahpachoz,
omitlan_1,26,0,1,1,1,nomotzonsobaroz,nomotsonsobaros,nomotzonsobaroz,nomotzonsobaroz,nomotzonsobaroz,
omitlan_1,26,0,1,0,0,.,.,.,.,.,
omitlan_1,26,0,1,0,0,”,”,”,”,”,
omitlan_1,27,0,1,0,0,Huan,wan,uan,uan,huan,
omitlan_1,27,0,1,0,0,yeh,yeh,yeh,yej,yeh,
omitlan_1,27,0,1,0,0,noyohqui,noyohki,noyohqui,noyojki,noyohqui,
omitlan_1,27,0,1,0,0,o,o,o,o,o,
omitlan_1,27,0,1,0,0,quipactaya,kipaktaya,quipactaya,kipaktaya,quipactaya,
omitlan_1,27,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,27,0,1,0,0,nomama,nomama,nomama,nomama,nomama,
omitlan_1,27,0,1,0,0,noyohqui,noyohki,noyohqui,noyojki,noyohqui,
omitlan_1,27,0,1,0,0,.,.,.,.,.,
omitlan_1,28,0,1,1,0,Entonces,Entonces,Entonces,Entonces,Entonces,
omitlan_1,28,0,1,0,0,o,o,o,o,o,
omitlan_1,28,0,1,0,0,niquihtoh,nikihtoh,niquihtoh,nikijtoj,niquihtoh,
omitlan_1,28,0,1,0,0,",",",",",",",",",",
omitlan_1,28,0,1,0,0,“,“,“,“,“,
omitlan_1,28,0,1,1,0,Pues,Pues,Pues,Pues,Pues,
omitlan_1,28,0,1,0,0,",",",",",",",",",",
omitlan_1,28,0,1,0,0,axan,axan,axan,axan,axan,
omitlan_1,28,0,1,0,0,nica,nika,nica,nika,nica,
omitlan_1,28,0,1,0,0,in,in,in,in,in,
omitlan_1,28,1,1,0,0,Estados,estados,Estados,Estados,Estados,
omitlan_1,28,1,1,0,0,Unidos,unidos,Unidos,Unidos,Unidos,
omitlan_1,28,0,1,0,0,cachi,kachi,cachi,kachi,cachi,
omitlan_1,28,0,1,0,0,cate,kate,cate,kate,cate,
omitlan_1,28,0,1,1,0,oportunidades,oportunidades,oportunidades,oportunidades,oportunidades,
omitlan_1,28,0,1,1,0,para,para,para,para,para,
omitlan_1,28,0,1,0,0,in,in,in,in,in,
omitlan_1,28,0,1,0,0,tehhuan,tehwan,tehuan,tejuan,tehhuan,
omitlan_1,28,0,1,0,0,.,.,.,.,.,
omitlan_1,28,0,1,0,0,”,”,”,”,”,
omitlan_1,29,0,1,0,0,Huan,wan,uan,uan,huan,
omitlan_1,29,0,1,1,0,pues,pues,pues,pues,pues,
omitlan_1,29,0,1,0,0,o,o,o,o,o,
omitlan_1,29,0,1,0,0,niya,niya,niya,niya,niya,
omitlan_1,29,0,1,0,0,in,in,in,in,in,
omitlan_1,29,0,1,1,0,escuela,escuela,escuela,escuela,escuela,
omitlan_1,29,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,29,0,1,0,0,notlacauh,notlakaw,notlacau,notlakau,notlacauh,
omitlan_1,29,0,1,0,0,noyohqui,noyohki,noyohqui,noyojki,noyohqui,
omitlan_1,29,0,1,0,0,o,o,o,o,o,
omitlan_1,29,0,1,0,0,nechpalehue,nechpalewe,nechpaleue,nechpaleue,nechpalehue,
omitlan_1,29,0,1,0,0,.,.,.,.,.,
omitlan_1,30,0,1,0,0,Quihtoa,kihtoa,quihtoa,kijtoa,quihtoa,
omitlan_1,30,0,1,0,0,",",",",",",",",",",
omitlan_1,30,0,1,0,0,“,“,“,“,“,
omitlan_1,30,0,1,0,0,Quema,kema,quema,kema,quema,
omitlan_1,30,0,1,0,0,xiyo,xiyo,xiyo,xiyo,xiyo,
omitlan_1,30,0,1,0,0,in,in,in,in,in,
omitlan_1,30,0,1,1,0,escuela,escuela,escuela,escuela,escuela,
omitlan_1,30,0,1,0,0,",",",",",",",",",",
omitlan_1,30,0,1,0,0,cachi,kachi,cachi,kachi,cachi,
omitlan_1,30,0,1,0,0,cualli,kwali,cuali,kuali,cuali,
omitlan_1,30,0,1,1,0,para,para,para,para,para,
omitlan_1,30,0,1,0,0,in,in,in,in,in,
omitlan_1,30,0,1,0,0,teh,teh,teh,tej,teh,
omitlan_1,30,0,1,0,0,",",",",",",",",",",
omitlan_1,30,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,30,0,1,0,0,neh,neh,neh,nej,neh,
omitlan_1,30,0,1,0,0,nimitzpalehuiz,nimitspalewis,nimitspaleuis,nimitspaleuis,nimitzpalehuiz,
omitlan_1,30,0,1,0,0,.,.,.,.,.,
omitlan_1,31,0,1,0,0,Timopalehuizque,timopalewiske,timopaleuisque,timopaleuiske,timopalehuizque,
omitlan_1,31,0,1,1,0,para,para,para,para,para,
omitlan_1,31,0,1,0,0,teh,teh,teh,tej,teh,
omitlan_1,31,0,1,1,1,tiquestudiaroz,tikestudiaros,tiquestudiaroz,tiquestudiaroz,tiquestudiaroz,
omitlan_1,31,0,1,0,0,.,.,.,.,.,
omitlan_1,31,0,1,0,0,”,”,”,”,”,
omitlan_1,32,0,1,0,0,Huan,wan,uan,uan,huan,
omitlan_1,32,0,1,0,0,milahuac,milawak,milauac,milauak,milahuac,
omitlan_1,32,0,1,0,0,o,o,o,o,o,
omitlan_1,32,0,1,0,0,niya,niya,niya,niya,niya,
omitlan_1,32,0,1,0,0,in,in,in,in,in,
omitlan_1,32,0,1,1,0,escuela,escuela,escuela,escuela,escuela,
omitlan_1,32,0,1,1,0,cuando,cuando,cuando,cuando,cuando,
omitlan_1,32,0,1,0,0,o,o,o,o,o,
omitlan_1,32,0,1,0,0,nipiyaya,nipiyaya,nipiyaya,nipiyaya,nipiyaya,
omitlan_1,32,0,1,0,0,ome,ome,ome,ome,ome,
omitlan_1,32,0,1,0,0,caxtol,kaxtol,caxtol,kaxtol,caxtol,
omitlan_1,32,0,1,0,0,xihuitl,xiwitl,xiuitl,xiuitl,xihuitl,
omitlan_1,32,0,1,0,0,",",",",",",",",",",
omitlan_1,32,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,32,0,1,0,0,yeh,yeh,yeh,yej,yeh,
omitlan_1,32,0,1,0,0,o,o,o,o,o,
omitlan_1,32,0,1,0,0,nechyolchicahuato,nechyolchikawato,nechyolchicauato,nechyolchikauato,nechyolchicahuato,
omitlan_1,32,0,1,0,0,o,o,o,o,o,
omitlan_1,32,0,1,0,0,tiquitato,tikitato,tiquitato,tikitato,tiquitato,
omitlan_1,32,0,1,0,0,in,in,in,in,in,
omitlan_1,32,0,1,1,0,escuela,escuela,escuela,escuela,escuela,
omitlan_1,32,0,1,1,0,a,a,a,a,a,
omitlan_1,32,0,1,1,0,ver,ver,ver,ver,ver,
omitlan_1,32,0,1,0,0,queni,keni,queni,keni,queni,
omitlan_1,32,0,1,0,0,catqui,katki,catqui,katki,catqui,
omitlan_1,32,0,1,1,0,para,para,para,para,para,
omitlan_1,32,0,1,0,0,amo,amo,amo,amo,amo,
omitlan_1,32,0,1,0,0,mo,mo,mo,mo,mo,
omitlan_1,32,0,1,0,0,nimopolo,nimopolo,nimopolo,nimopolo,nimopolo,
omitlan_1,32,0,1,0,0,",",",",",",",",",",
omitlan_1,32,0,1,1,0,entonces,entonces,entonces,entonces,entonces,
omitlan_1,32,0,1,0,0,yeh,yeh,yeh,yej,yeh,
omitlan_1,32,0,1,0,0,o,o,o,o,o,
omitlan_1,32,0,1,1,0,ya,ya,ya,ya,ya,
omitlan_1,32,0,1,0,0,nohuan,nowan,nouan,nouan,nohuan,
omitlan_1,32,0,1,0,0,.,.,.,.,.,
omitlan_1,33,0,1,1,0,Bueno,Bueno,Bueno,Bueno,Bueno,
omitlan_1,33,0,1,0,0,",",",",",",",",",",
omitlan_1,33,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,33,0,1,0,0,ompa,ompa,ompa,ompa,ompa,
omitlan_1,33,0,1,0,0,neh,neh,neh,nej,neh,
omitlan_1,33,0,1,0,0,o,o,o,o,o,
omitlan_1,33,0,1,0,0,nimihcuiloto,nimihkwiloto,nimihcuiloto,nimijkuiloto,nimihcuiloto,
omitlan_1,33,0,1,0,0,",",",",",",",",",",
omitlan_1,33,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,33,0,1,0,0,ompa,ompa,ompa,ompa,ompa,
omitlan_1,33,0,1,1,0,y,y,y,y,y,
omitlan_1,33,0,1,0,0,o,o,o,o,o,
omitlan_1,33,0,1,0,0,nimomachtito,nimomachtito,nimomachtito,nimomachtito,nimomachtito,
omitlan_1,33,0,1,0,0,ome,ome,ome,ome,ome,
omitlan_1,33,0,1,0,0,xihuitl,xiwitl,xiuitl,xiuitl,xihuitl,
omitlan_1,33,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,33,0,1,0,0,yeyi,yeyi,yeyi,yeyi,yeyi,
omitlan_1,33,0,1,0,0,tlapohual,tlapowal,tlapoual,tlapoual,tlapohual,
omitlan_1,33,0,1,0,0,",",",",",",",",",",
omitlan_1,33,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,33,0,1,0,0,ompa,ompa,ompa,ompa,ompa,
omitlan_1,33,0,1,1,0,y,y,y,y,y,
omitlan_1,33,0,1,0,0,o,o,o,o,o,
omitlan_1,33,0,1,0,0,nechmacaque,nechmakake,nechmacaque,nechmakake,nechmacaque,
omitlan_1,33,0,1,0,0,nochten,nochten,nochten,nochten,nochten,
omitlan_1,33,0,1,0,0,noamahuan,noamawan,noamauan,noamauan,noamahuan,
omitlan_1,33,0,1,0,0,.,.,.,.,.,
omitlan_1,34,0,1,1,0,Ya,Ya,Ya,Ya,Ya,
omitlan_1,34,0,1,0,0,nicpiya,nikpiya,nicpiya,nikpiya,nicpiya,
omitlan_1,34,0,1,1,1,nolicencia,nolicencia,nolicencia,nolicencia,nolicencia,
omitlan_1,34,0,1,0,0,.,.,.,.,.,
omitlan_1,35,0,1,0,0,Axan,axan,axan,axan,axan,
omitlan_1,35,0,1,1,0,ya,ya,ya,ya,ya,
omitlan_1,35,0,1,0,0,nitiquitoc,nitikitok,nitiquitoc,nitikitok,nitiquitoc,
omitlan_1,35,0,1,1,0,de,de,de,de,de,
omitlan_1,35,0,1,1,0,masajista,masajista,masajista,masajista,masajista,
omitlan_1,35,0,1,0,0,.,.,.,.,.,
omitlan_1,36,0,1,0,0,Yaqui,yaki,yaqui,yaki,yaqui,
omitlan_1,36,0,1,0,0,nipiya,nipiya,nipiya,nipiya,nipiya,
omitlan_1,36,0,1,0,0,xa,xa,xa,xa,xa,
omitlan_1,36,0,1,0,0,queme,keme,queme,keme,queme,
omitlan_1,36,0,1,0,0,ce,se,se,se,ce,
omitlan_1,36,0,1,1,0,semana,semana,semana,semana,semana,
omitlan_1,36,0,1,1,0,de,de,de,de,de,
omitlan_1,36,0,1,0,0,milahuac,milawak,milauac,milauak,milahuac,
omitlan_1,36,0,1,1,0,ya,ya,ya,ya,ya,
omitlan_1,36,0,1,0,0,nitiquitoc,nitikitok,nitiquitoc,nitikitok,nitiquitoc,
omitlan_1,36,0,1,0,0,.,.,.,.,.,
omitlan_1,37,0,1,0,0,Huan,wan,uan,uan,huan,
omitlan_1,37,0,1,0,0,niniqui,niniki,niniqui,niniki,niniqui,
omitlan_1,37,0,1,0,0,niquihtoz,nikihtos,niquihtos,nikijtos,niquihtoz,
omitlan_1,37,0,1,0,0,nin,nin,nin,nin,nin,
omitlan_1,37,0,1,1,0,palabras,palabras,palabras,palabras,palabras,
omitlan_1,37,0,1,0,0,",",",",",",",",",",
omitlan_1,37,0,1,0,0,queme,keme,queme,keme,queme,
omitlan_1,37,0,1,0,0,cimi,simi,simi,simi,cimi,
omitlan_1,37,0,1,0,0,nica,nika,nica,nika,nica,
omitlan_1,37,0,1,0,0,niyolpactoc,niyolpaktok,niyolpactoc,niyolpaktok,niyolpactoc,
omitlan_1,37,0,1,1,0,porque,porque,porque,porque,porque,
omitlan_1,37,0,1,0,0,nochten,nochten,nochten,nochten,nochten,
omitlan_1,37,0,1,0,0,tlen,tlen,tlen,tlen,tlen,
omitlan_1,37,0,1,0,0,o,o,o,o,o,
omitlan_1,37,0,1,0,0,ninimilaya,ninimilaya,ninimilaya,ninimilaya,ninimilaya,
omitlan_1,37,0,1,0,0,nimachilia,nimachilia,nimachilia,nimachilia,nimachilia,
omitlan_1,37,0,1,1,0,ya,ya,ya,ya,ya,
omitlan_1,37,0,1,1,0,que,que,que,que,que,
omitlan_1,37,0,1,0,0,nicpiya,nikpiya,nicpiya,nikpiya,nicpiya,
omitlan_1,37,0,1,0,0,",",",",",",",",",",
omitlan_1,37,0,1,1,0,pues,pues,pues,pues,pues,
omitlan_1,37,0,1,1,0,ya,ya,ya,ya,ya,
omitlan_1,37,0,1,0,0,nitiquitoc,nitikitok,nitiquitoc,nitikitok,nitiquitoc,
omitlan_1,37,0,1,1,0,de,de,de,de,de,
omitlan_1,37,0,1,1,0,masajista,masajista,masajista,masajista,masajista,
omitlan_1,37,0,1,0,0,.,.,.,.,.,
omitlan_1,38,0,1,0,0,Huan,wan,uan,uan,huan,
omitlan_1,38,0,1,0,0,cimi,simi,simi,simi,cimi,
omitlan_1,38,0,1,0,0,niyolpactoc,niyolpaktok,niyolpactoc,niyolpaktok,niyolpactoc,
omitlan_1,38,0,1,0,0,campa,kampa,campa,kampa,campa,
omitlan_1,38,0,1,0,0,neh,neh,neh,nej,neh,
omitlan_1,38,0,1,0,0,nica,nika,nica,nika,nica,
omitlan_1,38,0,1,0,0,cimi,simi,simi,simi,cimi,
omitlan_1,38,0,1,1,0,cerquita,cerquita,cerquita,cerquita,cerquita,
omitlan_1,38,0,1,1,0,de,de,de,de,de,
omitlan_1,38,0,1,0,0,nochan,nochan,nochan,nochan,nochan,
omitlan_1,38,0,1,0,0,.,.,.,.,.,
omitlan_1,39,0,1,0,0,Niyo,niyo,niyo,niyo,niyo,
omitlan_1,39,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,39,0,1,0,0,nihuitz,niwits,niuits,niuits,nihuitz,
omitlan_1,39,0,1,0,0,niquitaqui,nikitaki,niquitaqui,nikitaki,niquitaqui,
omitlan_1,39,0,1,0,0,notzcuin,notskwin,notscuin,notskuin,notzcuin,
omitlan_1,39,0,1,0,0,.,.,.,.,.,
omitlan_1,40,0,1,0,0,O,o,o,o,o,
omitlan_1,40,0,1,0,0,!,!,!,!,!,
omitlan_1,40,0,1,0,0,Milahuac,milawak,milauac,milauak,milahuac,
omitlan_1,40,0,1,0,0,neh,neh,neh,nej,neh,
omitlan_1,40,0,1,0,0,nicpiya,nikpiya,nicpiya,nikpiya,nicpiya,
omitlan_1,40,0,1,0,0,ce,se,se,se,ce,
omitlan_1,40,0,1,0,0,itzcuintli,itskwintli,itscuintli,itskuintli,itzcuintli,
omitlan_1,40,0,1,0,0,",",",",",",",",",",
omitlan_1,40,0,1,0,0,itoca,itoka,itoca,itoka,itoca,
omitlan_1,40,1,1,0,0,Cooper,cooper,Cooper,Cooper,Cooper,
omitlan_1,40,0,1,0,0,.,.,.,.,.,
omitlan_1,41,0,1,0,0,Xamo,xamo,xamo,xamo,xamo,
omitlan_1,41,1,1,0,0,Cooper,cooper,Cooper,Cooper,Cooper,
omitlan_1,41,0,1,0,0,?,?,?,?,?,
omitlan_1,42,0,1,0,0,Tinechcactoc,tinechkaktok,tinechcactoc,tinechkaktok,tinechcactoc,
omitlan_1,42,0,1,0,0,?,?,?,?,?,
omitlan_1,43,0,1,0,0,Yeh,yeh,yeh,yej,yeh,
omitlan_1,43,0,1,0,0,nica,nika,nica,nika,nica,
omitlan_1,43,0,1,0,0,huitztoc,witstok,uitstoc,uitstok,huitztoc,
omitlan_1,43,0,1,0,0,notzcuin,notskwin,notscuin,notskuin,notzcuin,
omitlan_1,43,0,1,0,0,",",",",",",",",",",
omitlan_1,43,0,1,0,0,quema,kema,quema,kema,quema,
omitlan_1,43,0,1,0,0,.,.,.,.,.,
omitlan_1,44,0,1,0,0,Niquihtoz,nikihtos,niquihtos,nikijtos,niquihtoz,
omitlan_1,44,0,1,0,0,neh,neh,neh,nej,neh,
omitlan_1,44,0,1,1,0,de,de,de,de,de,
omitlan_1,44,0,1,0,0,notzcuin,notskwin,notscuin,notskuin,notzcuin,
omitlan_1,44,0,1,0,0,.,.,.,.,.,
omitlan_1,45,0,1,0,0,Queye,keye,queye,keye,queye,
omitlan_1,45,0,1,0,0,ticpiyah,tikpiyah,ticpiyah,tikpiyaj,ticpiyah,
omitlan_1,45,0,1,0,0,nin,nin,nin,nin,nin,
omitlan_1,45,0,1,0,0,itzcuintli,itskwintli,itscuintli,itskuintli,itzcuintli,
omitlan_1,45,0,1,0,0,?,?,?,?,?,
omitlan_1,46,0,1,1,0,Por,Por,Por,Por,Por,
omitlan_1,46,0,1,0,0,notlahuical,notlawikal,notlauical,notlauikal,notlahuical,
omitlan_1,46,0,1,0,0,.,.,.,.,.,
omitlan_1,47,0,1,0,0,Yeh,yeh,yeh,yej,yeh,
omitlan_1,47,0,1,0,0,o,o,o,o,o,
omitlan_1,47,0,1,0,0,quihtoh,kihtoh,quihtoh,kijtoj,quihtoh,
omitlan_1,47,0,1,0,0,",",",",",",",",",",
omitlan_1,47,0,1,0,0,“,“,“,“,“,
omitlan_1,47,0,1,0,0,Chuhue,chuwe,chuue,chuue,chuhue,
omitlan_1,47,0,1,0,0,mo,mo,mo,mo,mo,
omitlan_1,47,0,1,0,0,cequitta,sekitta,sequitta,sekitta,cequitta,
omitlan_1,47,0,1,0,0,ce,se,se,se,ce,
omitlan_1,47,0,1,0,0,itzcuintli,itskwintli,itscuintli,itskuintli,itzcuintli,
omitlan_1,47,0,1,0,0,",",",",",",",",",",
omitlan_1,47,0,1,0,0,zan,san,san,san,zan,
omitlan_1,47,0,1,0,0,mo,mo,mo,mo,mo,
omitlan_1,47,0,1,0,0,cequitta,sekitta,sequitta,sekitta,cequitta,
omitlan_1,47,0,1,0,0,amo,amo,amo,amo,amo,
omitlan_1,47,0,1,0,0,cecualicaz,sekwalikas,secualicas,sekualikas,cecualicaz,
omitlan_1,47,0,1,0,0,.,.,.,.,.,
omitlan_1,47,0,1,0,0,”,”,”,”,”,
omitlan_1,48,0,1,0,0,Huan,wan,uan,uan,huan,
omitlan_1,48,0,1,0,0,o,o,o,o,o,
omitlan_1,48,0,1,0,0,niquihtoh,nikihtoh,niquihtoh,nikijtoj,niquihtoh,
omitlan_1,48,0,1,0,0,“,“,“,“,“,
omitlan_1,48,0,1,0,0,milahuac,milawak,milauac,milauak,milahuac,
omitlan_1,48,0,1,0,0,?,?,?,?,?,
omitlan_1,48,0,1,0,0,”,”,”,”,”,
omitlan_1,49,0,1,0,0,Huan,wan,uan,uan,huan,
omitlan_1,49,0,1,0,0,o,o,o,o,o,
omitlan_1,49,0,1,0,0,quihtoh,kihtoh,quihtoh,kijtoj,quihtoh,
omitlan_1,49,0,1,0,0,notlahuical,notlawikal,notlauical,notlauikal,notlahuical,
omitlan_1,49,0,1,0,0,“,“,“,“,“,
omitlan_1,49,0,1,0,0,quema,kema,quema,kema,quema,
omitlan_1,49,0,1,0,0,.,.,.,.,.,
omitlan_1,49,0,1,0,0,”,”,”,”,”,
omitlan_1,50,0,1,0,0,Huan,wan,uan,uan,huan,
omitlan_1,50,0,1,0,0,yeh,yeh,yeh,yej,yeh,
omitlan_1,50,0,1,0,0,zan,san,san,san,zan,
omitlan_1,50,0,1,0,0,o,o,o,o,o,
omitlan_1,50,0,1,0,0,nechcahcayauh,nechcahcayaw,nechcahcayau,nechcahcayau,nechcahcayauh,
omitlan_1,50,0,1,1,0,porque,porque,porque,porque,porque,
omitlan_1,50,0,1,0,0,o,o,o,o,o,
omitlan_1,50,0,1,0,0,tiyahque,tiyahke,tiyahque,tiyajke,tiyahque,
omitlan_1,50,0,1,0,0,campa,kampa,campa,kampa,campa,
omitlan_1,50,0,1,0,0,o,o,o,o,o,
omitlan_1,50,0,1,0,0,catca,katka,catca,katka,catca,
omitlan_1,50,0,1,0,0,itzcuime,itskwime,itscuime,itskuime,itzcuime,
omitlan_1,50,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,50,0,1,0,0,o,o,o,o,o,
omitlan_1,50,0,1,0,0,tictlazohtlaque,tiktlasohtlake,tictlasohtlaque,tiktlasojtlake,tictlazohtlaque,
omitlan_1,50,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,50,0,1,0,0,o,o,o,o,o,
omitlan_1,50,0,1,0,0,tichualicaque,tikwalikake,ticualicaque,tikualikake,tichualicaque,
omitlan_1,50,0,1,0,0,nin,nin,nin,nin,nin,
omitlan_1,50,0,1,0,0,itzcuintzintli,itskwintsintli,itscuintzintli,itskuintsintli,itzcuintzintli,
omitlan_1,50,0,1,0,0,.,.,.,.,.,
omitlan_1,51,0,1,0,0,Yeh,yeh,yeh,yej,yeh,
omitlan_1,51,0,1,0,0,nixtic,nixtik,nixtic,nixtik,nixtic,
omitlan_1,51,0,1,0,0,.,.,.,.,.,
omitlan_1,52,0,1,0,0,Yeh,yeh,yeh,yej,yeh,
omitlan_1,52,0,1,1,0,de,de,de,de,de,
omitlan_1,52,0,1,1,0,raza,raza,raza,raza,raza,
omitlan_1,52,0,1,1,0,pitbull,pitbull,pitbull,pitbull,pitbull,
omitlan_1,52,0,1,0,0,.,.,.,.,.,
omitlan_1,53,0,1,0,0,Axan,axan,axan,axan,axan,
omitlan_1,53,0,1,0,0,nican,nikan,nican,nikan,nican,
omitlan_1,53,0,1,0,0,ticpixtoque,tikpixtoke,ticpixtoque,tikpixtoke,ticpixtoque,
omitlan_1,53,0,1,0,0,in,in,in,in,in,
omitlan_1,53,0,1,0,0,itzcuintli,itskwintli,itscuintli,itskuintli,itzcuintli,
omitlan_1,53,0,1,0,0,yeh,yeh,yeh,yej,yeh,
omitlan_1,53,0,1,0,0,cimi,simi,simi,simi,cimi,
omitlan_1,53,0,1,0,0,tictlazohtlah,tiktlasohtlah,tictlasohtlah,tiktlasojtlaj,tictlazohtlah,
omitlan_1,53,0,1,0,0,notlahuical,notlawikal,notlauical,notlauikal,notlahuical,
omitlan_1,53,0,1,0,0,huan,wan,uan,uan,huan,
omitlan_1,53,0,1,0,0,neh,neh,neh,nej,neh,
omitlan_1,53,0,1,0,0,timachiliah,timachiliah,timachiliah,timachiliaj,timachiliah,
omitlan_1,53,0,1,0,0,xa,xa,xa,xa,xa,
omitlan_1,53,0,1,0,0,toconeuh,tokonew,toconeu,tokoneu,toconeuh,
omitlan_1,53,0,1,0,0,.,.,.,.,.,
omitlan_1,54,0,1,0,0,Nochipa,nochipa,nochipa,nochipa,nochipa,
omitlan_1,54,0,1,0,0,nochi,nochi,nochi,nochi,nochi,
omitlan_1,54,0,1,0,0,yohualme,yowalme,youalme,youalme,yohualme,
omitlan_1,54,0,1,0,0,cochi,kochi,cochi,kochi,cochi,
omitlan_1,54,0,1,0,0,tohuan,towan,touan,touan,tohuan,
